COUNTRY_CODE,COUNTRY_NAME,IDENT,LATITUDE,LONGITUDE
AE,United Arab Emirates,ADV03,24.388561,54.716811
AE,United Arab Emirates,ADV07,24.4166,54.6741
AE,United Arab Emirates,ADV17,24.339611,54.833925
AE,United Arab Emirates,ADV20,24.4032,54.693
AE,United Arab Emirates,ADV31,24.573372,54.506061
AE,United Arab Emirates,ADV32,24.588525,54.524619
AE,United Arab Emirates,ADV36,24.455431,54.620936
AE,United Arab Emirates,ADV80,24.4508,54.6265
AE,United Arab Emirates,ADV99,24.388961,54.852867
AE,United Arab Emirates,ALPEK,22.78,53.995
AE,United Arab Emirates,ANVIX,24.781944,55.937778
AE,United Arab Emirates,ASKOP,25.3075,54.141389
AE,United Arab Emirates,ASTOG,25.472778,52.840278
AE,United Arab Emirates,ASVOR,25.155564,55.54675
AE,United Arab Emirates,ATBEX,25.1275,53.838611
AE,United Arab Emirates,ATBOR,25.168611,55.329722
AE,United Arab Emirates,ATUDO,24.285556,54.575556
AE,United Arab Emirates,AVAMI,25.098333,55.946389
AE,United Arab Emirates,BALUS,25.765,53.073333
AE,United Arab Emirates,BARIQ,25.024364,55.144947
AE,United Arab Emirates,BLIXI,25.355278,55.153889
AE,United Arab Emirates,BOMOS,24.316472,54.817417
AE,United Arab Emirates,BOPIT,23.996389,54.067778
AE,United Arab Emirates,BOSOV,25.069781,56.436367
AE,United Arab Emirates,BOVET,25.441111,55.1975
AE,United Arab Emirates,BOXAK,24.76,54.008889
AE,United Arab Emirates,BUBIN,24.961667,56.111667
AE,United Arab Emirates,BUBOK,25.205556,55.622222
AE,United Arab Emirates,CIMAH,25.024583,55.235978
AE,United Arab Emirates,CUMAH,25.028778,55.496503
AE,United Arab Emirates,DANOK,23.705556,53.519722
AE,United Arab Emirates,DAPIN,25.129383,55.593756
AE,United Arab Emirates,DARAX,26.161667,55.883333
AE,United Arab Emirates,DASLA,24.629722,53.546667
AE,United Arab Emirates,DBW01,25.2287,55.4076
AE,United Arab Emirates,DBW02,25.2199,55.4232
AE,United Arab Emirates,DEMRA,24.886389,54.954444
AE,United Arab Emirates,DERLA,25.130556,55.561944
AE,United Arab Emirates,DESDI,25.600833,54.708333
AE,United Arab Emirates,DIXAM,25.237458,56.537617
AE,United Arab Emirates,DUMPI,25.290278,53.416667
AE,United Arab Emirates,DUVGA,25.505833,54.058333
AE,United Arab Emirates,DXB03,25.269292,55.343139
AE,United Arab Emirates,DXB04,25.207272,55.452253
AE,United Arab Emirates,DXB07,25.304697,55.280739
AE,United Arab Emirates,DXB10,25.213581,55.5709
AE,United Arab Emirates,DXB11,25.193739,55.565633
AE,United Arab Emirates,DXB15,25.254494,55.365569
AE,United Arab Emirates,DXB35,25.270183,55.333097
AE,United Arab Emirates,DXB40,25.298206,55.290461
AE,United Arab Emirates,DXB44,25.214197,55.440547
AE,United Arab Emirates,DXB81,25.287694,55.174908
AE,United Arab Emirates,DXB82,25.2911,55.1758
AE,United Arab Emirates,DXB87,25.307889,55.181239
AE,United Arab Emirates,DXB88,25.311192,55.182519
AE,United Arab Emirates,ELUDA,23.851944,55.484722
AE,United Arab Emirates,EMERU,24.808056,55.050833
AE,United Arab Emirates,EMINU,25.316622,55.235453
AE,United Arab Emirates,ESROM,23.406667,52.958056
AE,United Arab Emirates,FJV05,25.097494,56.363036
AE,United Arab Emirates,FJV10,25.061542,56.533028
AE,United Arab Emirates,FJV15,25.037642,56.62105
AE,United Arab Emirates,FJV83,25.116589,56.537342
AE,United Arab Emirates,GADVO,24.690556,53.716667
AE,United Arab Emirates,GAMAL,25.02545,55.236686
AE,United Arab Emirates,GEVEG,25.19045,55.484044
AE,United Arab Emirates,GEVOS,24.529494,54.468842
AE,United Arab Emirates,GIDIS,24.6,55.933333
AE,United Arab Emirates,GIDOX,25.141558,55.566453
AE,United Arab Emirates,GIRBA,24.557236,54.488603
AE,United Arab Emirates,GISMO,24.795278,56.376667
AE,United Arab Emirates,GIVDI,24.361808,54.738442
AE,United Arab Emirates,GOGMI,24.779722,54.972222
AE,United Arab Emirates,GOLGU,23.180833,52.519167
AE,United Arab Emirates,HATEM,25.028208,55.49585
AE,United Arab Emirates,IMSEN,24.490292,54.549614
AE,United Arab Emirates,IMTEN,25.888056,55.913611
AE,United Arab Emirates,IMVIM,25.347106,55.201456
AE,United Arab Emirates,ITENU,25.375228,55.166908
AE,United Arab Emirates,ITITA,25.736111,54.310833
AE,United Arab Emirates,ITNER,25.321033,55.2486
AE,United Arab Emirates,ITOMA,24.511264,54.552936
AE,United Arab Emirates,ITOSO,25.328828,55.243428
AE,United Arab Emirates,ITRAX,24.213333,55.796944
AE,United Arab Emirates,IVEDA,25.178228,55.486381
AE,United Arab Emirates,JORDN,25.022997,55.144247
AE,United Arab Emirates,KANIP,24.177778,55.345
AE,United Arab Emirates,KAXAM,24.303639,54.804064
AE,United Arab Emirates,KINOS,25.663889,53.898333
AE,United Arab Emirates,KISAG,25.309444,54.235556
AE,United Arab Emirates,KODIL,25.831389,54.013333
AE,United Arab Emirates,KUNGU,24.631667,53.940833
AE,United Arab Emirates,KUPOX,25.381842,55.138564
AE,United Arab Emirates,LADGA,25.18775,55.488833
AE,United Arab Emirates,LAKTU,25.321411,56.654875
AE,United Arab Emirates,LOPAX,24.425833,55.046944
AE,United Arab Emirates,LOPOM,25.494722,53.471389
AE,United Arab Emirates,LOVIM,24.49575,54.564972
AE,United Arab Emirates,LOVOL,25.144167,55.567278
AE,United Arab Emirates,LOXAT,25.363725,52.757156
AE,United Arab Emirates,LUDER,24.959167,55.086389
AE,United Arab Emirates,LUDID,23.040833,55.3
AE,United Arab Emirates,MAXMO,25.718889,55.689444
AE,United Arab Emirates,MEKMA,24.908333,52.418056
AE,United Arab Emirates,MEMBI,24.618056,54.441944
AE,United Arab Emirates,MIADA,24.853333,54.96
AE,United Arab Emirates,MIRUN,25.0713,56.432622
AE,United Arab Emirates,MISOD,24.316667,54.733333
AE,United Arab Emirates,MODUS,25.185,55.486583
AE,United Arab Emirates,MURAK,24.371944,54.737194
AE,United Arab Emirates,MUSEN,24.241389,54.543333
AE,United Arab Emirates,MUTVI,25.616667,54.926111
AE,United Arab Emirates,MUXIT,23.041389,52.506667
AE,United Arab Emirates,NABOP,25.435278,54.568056
AE,United Arab Emirates,NADNI,25.320833,55.949722
AE,United Arab Emirates,NALTA,25.045,55.665278
AE,United Arab Emirates,NAMSI,24.625278,54.946667
AE,United Arab Emirates,NASRR,25.029078,55.587594
AE,United Arab Emirates,NIBAX,24.963333,54.243611
AE,United Arab Emirates,NIGEL,23.032186,55.242547
AE,United Arab Emirates,NIVRO,25.039289,56.517433
AE,United Arab Emirates,NOBTO,23.923611,55.311111
AE,United Arab Emirates,NOMRU,25.306944,55.107778
AE,United Arab Emirates,OBNEL,25.149722,55.575
AE,United Arab Emirates,ODKOS,24.362344,54.750694
AE,United Arab Emirates,ORDEB,25.190256,55.494561
AE,United Arab Emirates,ORKON,25.071947,56.430936
AE,United Arab Emirates,OSTIN,25.1225,55.6
AE,United Arab Emirates,PAXES,25.0427,56.508492
AE,United Arab Emirates,PEBAT,25.864722,54.399167
AE,United Arab Emirates,PINGO,25.386111,55.130833
AE,United Arab Emirates,PUTUN,25.038122,56.521297
AE,United Arab Emirates,R1800,25.252828,55.364369
AE,United Arab Emirates,R1801,25.235914,55.394875
AE,United Arab Emirates,R1802,25.105658,56.341403
AE,United Arab Emirates,R3022,25.264633,55.350386
AE,United Arab Emirates,R3023,25.247683,55.38095
AE,United Arab Emirates,R5004,24.444389,54.635206
AE,United Arab Emirates,R5005,24.421708,54.667158
AE,United Arab Emirates,RADSO,24.367722,54.745361
AE,United Arab Emirates,RAGOL,25.461944,55.1275
AE,United Arab Emirates,RALDA,24.552528,54.4855
AE,United Arab Emirates,RAMRO,25.277222,52.947778
AE,United Arab Emirates,RANBI,25.318889,54.75
AE,United Arab Emirates,RAPSA,25.616667,54.283333
AE,United Arab Emirates,RIDEX,24.315964,54.815858
AE,United Arab Emirates,RIKET,25.316389,56.033333
AE,United Arab Emirates,ROVOS,24.306944,55.361944
AE,United Arab Emirates,RUKIX,25.080781,56.407506
AE,United Arab Emirates,SEDPO,25.141639,55.564528
AE,United Arab Emirates,SENSU,24.3035,54.833833
AE,United Arab Emirates,SENTO,25.316944,54.630833
AE,United Arab Emirates,SEPRA,25.004664,56.608981
AE,United Arab Emirates,SHJ48,25.307778,56.394444
AE,United Arab Emirates,SHJ59,25.863056,54.603889
AE,United Arab Emirates,SIGBO,24.923889,54.948056
AE,United Arab Emirates,SIKNU,25.292278,55.283556
AE,United Arab Emirates,SINBI,25.145,54.628056
AE,United Arab Emirates,SIXAN,25.334139,55.193472
AE,United Arab Emirates,SIXAV,25.258414,56.568958
AE,United Arab Emirates,SOBER,24.661667,54.508889
AE,United Arab Emirates,SODAM,24.494694,54.564194
AE,United Arab Emirates,SOLAG,25.094597,56.370806
AE,United Arab Emirates,SOLAS,24.551056,54.484722
AE,United Arab Emirates,SUTVA,24.213889,54.810278
AE,United Arab Emirates,TAGPA,25.192411,55.474872
AE,United Arab Emirates,TANGA,24.932222,54.641389
AE,United Arab Emirates,TANSU,22.693333,54.474444
AE,United Arab Emirates,TOPSI,25.152778,53.2
AE,United Arab Emirates,TORSO,24.519722,54.379444
AE,United Arab Emirates,TOXIG,24.533333,53.917222
AE,United Arab Emirates,TUBAT,25.289917,56.611906
AE,United Arab Emirates,TUDAX,25.744444,53.281944
AE,United Arab Emirates,TUKLA,25.326667,55.669444
AE,United Arab Emirates,TULAB,24.315472,54.816556
AE,United Arab Emirates,UKRIM,25.367778,55.163833
AE,United Arab Emirates,UMALI,25.324417,55.242361
AE,United Arab Emirates,VAVIL,25.651667,53.240556
AE,United Arab Emirates,VEBAT,24.808333,52.85
AE,United Arab Emirates,VEDEX,24.567222,54.461667
AE,United Arab Emirates,VEMEN,24.912222,55.941389
AE,United Arab Emirates,YOUNS,25.030147,55.588242
AE,United Arab Emirates,ALKAD,242917,541148
AE,United Arab Emirates,ALMAK,250309,523132
AE,United Arab Emirates,ALNUM,245100,561600
AE,United Arab Emirates,ALRIG,245426,545803
AE,United Arab Emirates,AMBOX,240334,553539
AE,United Arab Emirates,ASLEV,252529,551341
AE,United Arab Emirates,ASLOL,252520,555947
AE,United Arab Emirates,ASPAM,251906,551456
AE,United Arab Emirates,ASVAD,240551,553509
AE,United Arab Emirates,BONUN,244624,553003
AE,United Arab Emirates,BORAP,250843,544941
AE,United Arab Emirates,BORIM,243634,541153
AE,United Arab Emirates,DAMUK,240650,553517
AE,United Arab Emirates,DANIG,250149,563228
AE,United Arab Emirates,DATIK,24.358333,55.627778
AE,United Arab Emirates,DAXAR,25.19275,55.479889
AE,United Arab Emirates,DEBES,254143,552405
AE,United Arab Emirates,DEBKI,243846,541954
AE,United Arab Emirates,DEDEV,25.247694,55.380944
AE,United Arab Emirates,DEKPU,251618,554636
AE,United Arab Emirates,DENBO,243534,544846
AE,United Arab Emirates,EGSAX,241728,543841
AE,United Arab Emirates,EGTIS,252408,550414
AE,United Arab Emirates,EGVOS,241850,545105
AE,United Arab Emirates,ELAVU,243401,541551
AE,United Arab Emirates,ELESO,252815,552309
AE,United Arab Emirates,ELIMA,251742,551730
AE,United Arab Emirates,EMATI,242331,545505
AE,United Arab Emirates,EMOPI,252620,560900
AE,United Arab Emirates,EMORA,24.143056,55.599167
AE,United Arab Emirates,ESVAD,250236,555727
AE,United Arab Emirates,GEPEL,241736,543848
AE,United Arab Emirates,GESIB,253229,550954
AE,United Arab Emirates,GEXIK,244633,552244
AE,United Arab Emirates,GINKI,252310,550751
AE,United Arab Emirates,GINRU,252104,551435
AE,United Arab Emirates,GODKA,250756,550330
AE,United Arab Emirates,GOMPI,251725,532500
AE,United Arab Emirates,GOMVA,251547,550104
AE,United Arab Emirates,GONLO,253418,545625
AE,United Arab Emirates,IMKIR,25.066861,56.4445
AE,United Arab Emirates,ITPUT,250400,545817
AE,United Arab Emirates,IVALA,250408,545056
AE,United Arab Emirates,IVISA,243333,541616
AE,United Arab Emirates,IVIXO,251624,550541
AE,United Arab Emirates,IVOGO,251850,550842
AE,United Arab Emirates,IVUGA,254753,555300
AE,United Arab Emirates,KAPUM,245815,533450
AE,United Arab Emirates,KATIK,251709,531515
AE,United Arab Emirates,KEDER,241955,544126
AE,United Arab Emirates,KIPOD,245744,530756
AE,United Arab Emirates,KULGI,252422,553749
AE,United Arab Emirates,KUSEN,251828,562340
AE,United Arab Emirates,KUVIP,25.491611,55.975389
AE,United Arab Emirates,KUVON,25.264611,55.350389
AE,United Arab Emirates,KUVRO,24.374722,55.631389
AE,United Arab Emirates,LADVI,251702,552954
AE,United Arab Emirates,LAGLI,252325,561427
AE,United Arab Emirates,LAGMI,245709,524148
AE,United Arab Emirates,LOPAK,251006,532923
AE,United Arab Emirates,LOPEG,254216,550634
AE,United Arab Emirates,LOROT,245221,554917
AE,United Arab Emirates,MEKTO,251126,560713
AE,United Arab Emirates,MEPTI,250932,561414
AE,United Arab Emirates,MEVBO,251011,551234
AE,United Arab Emirates,MIPIL,25.265278,55.620694
AE,United Arab Emirates,MIPIP,241415,544328
AE,United Arab Emirates,MOGAV,250724,551334
AE,United Arab Emirates,MURAG,24.371944,54.737194
AE,United Arab Emirates,MUSAP,241754,555245
AE,United Arab Emirates,MUVGI,25.7175,55.9075
AE,United Arab Emirates,NADAM,255854,533933
AE,United Arab Emirates,NADUT,255127,553900
AE,United Arab Emirates,NAGEX,251033,561228
AE,United Arab Emirates,NAGRA,250407,532246
AE,United Arab Emirates,NAKSO,243326,544004
AE,United Arab Emirates,NAMLA,250532,523318
AE,United Arab Emirates,NITVU,241953,543703
AE,United Arab Emirates,NIVKA,242724,553857
AE,United Arab Emirates,NODVI,243440,542846
AE,United Arab Emirates,NOLVA,250826,545347
AE,United Arab Emirates,NOSMO,252635,551905
AE,United Arab Emirates,NOTRU,250738,551052
AE,United Arab Emirates,NOVNA,260138,554928
AE,United Arab Emirates,OBRAN,25.391306,55.408222
AE,United Arab Emirates,OBROS,250913,553302
AE,United Arab Emirates,OBSEN,251214,560229
AE,United Arab Emirates,OBSIK,241721,543910
AE,United Arab Emirates,ODBEV,244148,553117
AE,United Arab Emirates,ORGIK,252439,555958
AE,United Arab Emirates,ORLIK,253226,545455
AE,United Arab Emirates,ORLIP,250101,545635
AE,United Arab Emirates,ORMOB,250922,552539
AE,United Arab Emirates,ORPAT,245244,550058
AE,United Arab Emirates,OTOLO,245953,550543
AE,United Arab Emirates,OVUPO,25.502833,55.972056
AE,United Arab Emirates,OXAPO,250622,545941
AE,United Arab Emirates,PASEK,241725,544109
AE,United Arab Emirates,PAXEL,245759,532012
AE,United Arab Emirates,PAXUG,251916,555354
AE,United Arab Emirates,PEDOV,252121,551042
AE,United Arab Emirates,PURBU,255520,555136
AE,United Arab Emirates,PUSUN,251102,554448
AE,United Arab Emirates,PUTGA,25.304861,55.270389
AE,United Arab Emirates,PUVAL,253558,554258
AE,United Arab Emirates,RAGSO,252625,553835
AE,United Arab Emirates,RALBO,244722,532003
AE,United Arab Emirates,RARMA,251016,545634
AE,United Arab Emirates,RESID,251244,554612
AE,United Arab Emirates,REVUL,244741,552041
AE,United Arab Emirates,REXOP,251247,554206
AE,United Arab Emirates,RIGIL,230146,551430
AE,United Arab Emirates,RUGUN,252618,551853
AE,United Arab Emirates,SIBMA,251138,550911
AE,United Arab Emirates,SIMKO,250941,554400
AE,United Arab Emirates,SIVAX,241315,544622
AE,United Arab Emirates,SOBOB,244016,552327
AE,United Arab Emirates,SODAD,250220,555726
AE,United Arab Emirates,SURVO,250821,554103
AE,United Arab Emirates,SUVBA,250254,550340
AE,United Arab Emirates,TAMPU,253129,552015
AE,United Arab Emirates,TIMAX,250400,555808
AE,United Arab Emirates,TOSBO,252800,551000
AE,United Arab Emirates,TOSNA,251612,524116
AE,United Arab Emirates,TOXOD,25.320083,55.25025
AE,United Arab Emirates,TUBSI,25.389617,55.407125
AE,United Arab Emirates,TUDOP,252800,554500
AE,United Arab Emirates,UKIXA,251229,552656
AE,United Arab Emirates,UKNOM,251830,554254
AE,United Arab Emirates,UKSUL,244434,552619
AE,United Arab Emirates,ULERA,251310,554223
AE,United Arab Emirates,ULUPO,251000,553123
AE,United Arab Emirates,UMATI,252718,551658
AE,United Arab Emirates,UMINA,250508,555841
AE,United Arab Emirates,VEDAG,252133,551046
AE,United Arab Emirates,VUXOR,255344,532158
AE,United Arab Emirates,XABNA,251242,552627
AE,United Arab Emirates,XAKUM,245833,535222
AE,United Arab Emirates,XALMI,250245,550859
AF,Afghanistan,AKOGE,31.520442,65.872261
AF,Afghanistan,ALAMI,35.101667,70.42
AF,Afghanistan,ALEXY,33.191667,62.833333
AF,Afghanistan,ALKIB,35.994444,69.904444
AF,Afghanistan,ALMOL,35.663056,69.758333
AF,Afghanistan,AMDAR,37.208333,67.343333
AF,Afghanistan,ANVES,34.838581,69.191331
AF,Afghanistan,ASLUM,31.016667,66.616667
AF,Afghanistan,ASMOP,35.095,69.420167
AF,Afghanistan,BAGNI,32.625,64.441667
AF,Afghanistan,BENUL,31.564589,65.943292
AF,Afghanistan,BGM06,35.018558,69.337617
AF,Afghanistan,BGM13,34.752097,69.122403
AF,Afghanistan,BGM17,34.683672,69.169606
AF,Afghanistan,BGM20,34.696858,69.127411
AF,Afghanistan,BGM23,34.605981,69.032294
AF,Afghanistan,BGM99,34.691347,69.142969
AF,Afghanistan,BOTAN,36.269444,67.511111
AF,Afghanistan,BOXUD,33.525508,69.769964
AF,Afghanistan,CAMUX,34.749572,69.142128
AF,Afghanistan,CANUP,31.725094,66.217125
AF,Afghanistan,CEGAT,31.452764,65.750556
AF,Afghanistan,CEKAS,31.571181,65.957819
AF,Afghanistan,CHARN,35.168575,61.135358
AF,Afghanistan,CIDVU,34.555933,69.016703
AF,Afghanistan,CIMAB,34.590028,69.118164
AF,Afghanistan,CODIX,31.440472,65.737697
AF,Afghanistan,COKIB,36.796667,69.383333
AF,Afghanistan,CORBN,34.509233,69.431236
AF,Afghanistan,COSMO,34.237872,69.125525
AF,Afghanistan,DANOD,32.407936,62.010908
AF,Afghanistan,DAPUB,34.674306,69.302414
AF,Afghanistan,DARUS,32.295556,66.126944
AF,Afghanistan,DASUN,34.814836,69.184572
AF,Afghanistan,DAVER,29.571667,64.671667
AF,Afghanistan,DAXUP,34.983333,63.108333
AF,Afghanistan,DEPKI,34.709281,69.123811
AF,Afghanistan,DESRT,34.525539,69.412514
AF,Afghanistan,DILAM,32.175,63.4
AF,Afghanistan,DIRT,31.090333,65.170833
AF,Afghanistan,DOLAN,31.841667,64.65
AF,Afghanistan,DOLME,35.018333,69.337969
AF,Afghanistan,DOMDE,34.404458,69.153722
AF,Afghanistan,DOSHI,35.6,68.441667
AF,Afghanistan,DOVKE,31.627956,66.054303
AF,Afghanistan,DUPUG,31.295931,65.473381
AF,Afghanistan,EGPAN,38.416667,70.733333
AF,Afghanistan,ELEKO,30.334733,66.145833
AF,Afghanistan,EMAVO,31.492069,65.824078
AF,Afghanistan,EMEKU,31.347661,65.99235
AF,Afghanistan,EMERO,30.239967,65.105139
AF,Afghanistan,EMUMA,34.757333,69.119792
AF,Afghanistan,FALOD,31.383203,65.641894
AF,Afghanistan,FARAH,32.366667,62.158333
AF,Afghanistan,FYDER,34.515772,69.148617
AF,Afghanistan,GENIV,34.647642,69.194675
AF,Afghanistan,GENOP,34.841397,69.185814
AF,Afghanistan,GERAN,34.238889,69.803333
AF,Afghanistan,GEROR,34.21,62.221667
AF,Afghanistan,GINRI,34.774714,69.5181
AF,Afghanistan,GIVNU,34.559494,69.235631
AF,Afghanistan,GODSI,32.502517,67.815194
AF,Afghanistan,HAKER,31.731006,66.212233
AF,Afghanistan,HHOOT,31.561503,65.941444
AF,Afghanistan,HIWY2,31.9,65.485278
AF,Afghanistan,IMENO,31.623389,66.038103
AF,Afghanistan,IMGES,34.983817,70.152456
AF,Afghanistan,IMSIK,34.919536,69.247628
AF,Afghanistan,IVAGA,36.666667,68.916667
AF,Afghanistan,JATON,31.3964,65.652625
AF,Afghanistan,JIMPO,35.3,63.65
AF,Afghanistan,JIROT,33.172639,68.799353
AF,Afghanistan,KALKN,34.794053,69.131303
AF,Afghanistan,KARRY,34.576281,69.013769
AF,Afghanistan,KAVOG,37.091667,70.5
AF,Afghanistan,KBL11,34.551772,69.269481
AF,Afghanistan,KBL18,34.259125,69.180911
AF,Afghanistan,KBL71,34.585311,69.155378
AF,Afghanistan,KEDAR,34.167797,68.887608
AF,Afghanistan,KEEMO,34.504239,69.489964
AF,Afghanistan,KHOLM,36.716667,67.683333
AF,Afghanistan,KIRAT,30.665,64.910278
AF,Afghanistan,KODAD,34.116389,69.401667
AF,Afghanistan,KOPKE,33.213606,68.765061
AF,Afghanistan,KOTAL,34.099722,71.149444
AF,Afghanistan,KOVME,34.496444,69.480844
AF,Afghanistan,KUMDU,34.918425,69.246453
AF,Afghanistan,KUNAN,32.059444,66.6075
AF,Afghanistan,LABUS,33.386667,62.25
AF,Afghanistan,LAJAK,33.93305,70.499717
AF,Afghanistan,LANNI,34.431281,69.837792
AF,Afghanistan,LEELO,34.477047,69.554897
AF,Afghanistan,LEIPS,35.017833,69.316167
AF,Afghanistan,LENTE,34.461378,69.615464
AF,Afghanistan,LONEX,34.526008,68.388325
AF,Afghanistan,LORAD,34.760158,69.136914
AF,Afghanistan,LOVIT,31.151111,65.007222
AF,Afghanistan,LUBEK,34.743861,69.057975
AF,Afghanistan,LUDES,34.710333,69.102406
AF,Afghanistan,LUTRE,33.262961,68.775261
AF,Afghanistan,MASMO,34.540664,69.333917
AF,Afghanistan,MAXIN,32.775,67.45
AF,Afghanistan,MENPA,34.899833,69.233833
AF,Afghanistan,MESRA,33.277628,68.798919
AF,Afghanistan,MIBEE,34.464192,69.681539
AF,Afghanistan,MIGAH,34.521308,69.407803
AF,Afghanistan,MIRAB,34.7675,69.149667
AF,Afghanistan,MIXEL,34.455292,70.081853
AF,Afghanistan,MULRE,33.222161,68.706339
AF,Afghanistan,MURAD,34.516667,69.15
AF,Afghanistan,MYLOE,34.492083,69.4972
AF,Afghanistan,NABID,31.747778,64.974167
AF,Afghanistan,NABKA,31.483267,62.851922
AF,Afghanistan,NAKOE,34.511428,69.423117
AF,Afghanistan,NEVIV,33.98,67.783333
AF,Afghanistan,NOMVU,34.806806,69.184517
AF,Afghanistan,OBNIG,34.612258,69.068111
AF,Afghanistan,OKB07,34.588797,69.078414
AF,Afghanistan,OKB11,34.388344,69.149025
AF,Afghanistan,OKRUE,34.535489,69.339311
AF,Afghanistan,OLOSE,34.830344,69.185564
AF,Afghanistan,OYLER,31.61855,66.037703
AF,Afghanistan,PADDY,36.466111,71.632778
AF,Afghanistan,PALMS,34.400572,69.170658
AF,Afghanistan,PARIC,33.116517,68.846267
AF,Afghanistan,PAROD,31.483333,65.9
AF,Afghanistan,PASEN,34.715286,69.086831
AF,Afghanistan,PATOX,33.548333,68.42
AF,Afghanistan,PEGAL,34.486594,69.519378
AF,Afghanistan,PRKWY,31.524667,66.4485
AF,Afghanistan,QUINA,36.133333,68.866667
AF,Afghanistan,R1264,31.497642,65.833969
AF,Afghanistan,R1266,31.514108,65.861631
AF,Afghanistan,R2711,34.561175,69.230531
AF,Afghanistan,R2921,33.130589,68.834572
AF,Afghanistan,R2925,34.931714,69.256097
AF,Afghanistan,RAGOR,34.774772,69.163683
AF,Afghanistan,RALOY,34.588983,69.137678
AF,Afghanistan,RAMSO,34.43,70.475
AF,Afghanistan,RANAH,35.583333,63.2
AF,Afghanistan,RESOT,35.925,64.77
AF,Afghanistan,RIGEN,34.719197,69.141831
AF,Afghanistan,RIKAD,33.461667,66.458333
AF,Afghanistan,ROBEN,34.793183,69.490136
AF,Afghanistan,SERGO,35.241389,67.121667
AF,Afghanistan,SIGSI,31.091667,61.883333
AF,Afghanistan,SIXER,34.605133,69.059147
AF,Afghanistan,SODAS,30.660556,66.067222
AF,Afghanistan,STICH,34.502092,69.458725
AF,Afghanistan,STTAN,34.510364,69.491083
AF,Afghanistan,TABDA,34.308922,68.604861
AF,Afghanistan,TABDE,33.006728,68.819872
AF,Afghanistan,TOLER,34.487508,69.608883
AF,Afghanistan,TOTSI,32.038889,65.170278
AF,Afghanistan,UCANO,33.019781,68.877269
AF,Afghanistan,UKMUS,36.45,66.38
AF,Afghanistan,ULOSA,30.7525,65.429722
AF,Afghanistan,VACUK,30.712356,63.855283
AF,Afghanistan,VELDT,34.5,64.9
AF,Afghanistan,VISUG,34.989628,69.296489
AF,Afghanistan,VOBUC,34.385928,69.231497
AF,Afghanistan,VOCUN,33.032811,68.934706
AF,Afghanistan,VUSAR,34.839503,68.257772
AF,Afghanistan,VUSIP,31.432222,66.872222
AF,Afghanistan,VUVEN,34.541667,66.925
AF,Afghanistan,VUXAX,34.763667,68.919833
AF,Afghanistan,WABAD,33.06815,68.861778
AF,Afghanistan,WEBRO,34.445642,69.675169
AF,Afghanistan,WIRID,34.536336,69.326856
AF,Afghanistan,WOVIS,34.403211,69.049261
AF,Afghanistan,XARDO,36.73,67.258333
AG,Antigua and Barbuda,ANU00,17.309308,-61.715139
AG,Antigua and Barbuda,ANU04,17.101878,-61.86515
AG,Antigua and Barbuda,ANU05,17.122878,-61.808292
AG,Antigua and Barbuda,ANU06,17.191733,-61.721331
AG,Antigua and Barbuda,ANU08,17.077858,-61.930114
AG,Antigua and Barbuda,ANU12,17.324214,-61.832872
AG,Antigua and Barbuda,ANU27,17.087458,-62.005131
AG,Antigua and Barbuda,ANU37,17.278739,-61.729322
AG,Antigua and Barbuda,ANU52,17.281894,-61.668628
AG,Antigua and Barbuda,ANU66,16.946931,-61.705444
AG,Antigua and Barbuda,ANU71,17.232214,-61.622956
AG,Antigua and Barbuda,ANU81,17.150942,-61.735614
AG,Antigua and Barbuda,ANU99,17.022372,-61.979081
AG,Antigua and Barbuda,AROPU,14.633333,-56
AG,Antigua and Barbuda,ASALI,12,-50
AG,Antigua and Barbuda,BISUK,10.5,-46.5
AG,Antigua and Barbuda,KIGAP,16.5,-60
AG,Antigua and Barbuda,LENED,17.2375,-61.6662
AG,Antigua and Barbuda,OMREL,17.064306,-61.95865
AL,Albania,ADDER,40.523889,20.304722
AL,Albania,AKIKA,42.534167,19.603889
AL,Albania,DIMIS,40.0725,20.594722
AL,Albania,DIRES,41.057794,19.192428
AL,Albania,DITAN,40.999986,19.351689
AL,Albania,DOBAR,41.332778,20.494722
AL,Albania,ELBAK,40.998483,19.992136
AL,Albania,GOKEL,40.598333,19
AL,Albania,GRIBA,40.475,19.62
AL,Albania,INLOT,41.843639,19.517158
AL,Albania,MAGGI,41.184167,19.376667
AL,Albania,MAVAR,41.67,20.53
AL,Albania,NIKRO,39.665833,20.12
AL,Albania,ODRAS,41.542397,20.118894
AL,Albania,OVVER,40.541667,20.012778
AL,Albania,PAPIZ,40.891667,18.951667
AL,Albania,PETAK,41.775278,19.313889
AL,Albania,TRN01,41.432767,19.716792
AL,Albania,TRN03,41.46605,19.713994
AL,Albania,TRN05,41.590864,19.703469
AL,Albania,TRN08,41.283897,19.741642
AL,Albania,TRN11,41.399597,19.721128
AL,Albania,TRN26,41.616917,19.559744
AL,Albania,TRN33,41.361581,19.727875
AL,Albania,TRN41,41.640925,19.634403
AL,Albania,TRN48,41.745836,19.651456
AL,Albania,TRN50,41.333483,19.732858
AL,Albania,TRN53,41.649108,19.698544
AL,Albania,TRN65,41.524297,19.709086
AL,Albania,TRN69,41.20125,19.75625
AL,Albania,TRN73,41.149842,19.740475
AL,Albania,TRN80,41.199717,19.701267
AL,Albania,TRN87,41.202878,19.666469
